text,label,language
I pray to god to give u Shanti  Shakti  Sampati  Swarup  Saiyam  Sanskar  Swaasth  Sanmaan  Saraswati  Aur sneh. Shubh Diwali,0,English
I performd with strings.... today in nsit moksha.... yipeeee !!!....:-):-):-):-):-):-):-):-)......the lukiest  gurl out f the lack crowd...:-):-):-),0,English
Inkar ko ikrar kehte hai khamoshi ko izhar kehte hai kya dastur hai is duniya ka ek khubsurat sa dhokha hai  jise log PYAR kehte hai...,0,English
I no:-P,0,English
I never found out why u walked awayand never said goodbyebut now that i see youi'm torn inside but i still guard my pride...,0,English
I never forget my friends . And u and me hav de same passion so defi it cant be possible 4 me to forget u . At least sm day call me not to scold jus 4 a chat .,0,English
I never expect other to remember me..!  But i always drop my messag into their inbox to say i love to remember them... :-) ..nd dat my msgs r FREE ;-):-D,0,English
I needed those sensors today. Could u plz ask sandeep bhaiyan. I dont hav his number. Sorry to disturb u.,0,English
I need your last year's dbms b tree assignment...,0,English
Who is gssh? N y hav u reinforced dis person 4m my a/c?,0,English
i need ur help .. i want fp database of urs .. dr.mayank is asking ...,0,English
i need u to tell me wot hapnd in colg  whether i shud order my cake or u will manage  wot n all wil v hv to drink n hw will u get all of it including champagne. n if ur coming wid me in d morning or nt? AND ALL OF THIS IS URGENT AND IMPORTANT  SO CALL ME ASAP!!!,0,English
Inhand kitna?,0,English
I need U,0,English
I need 2 tok 2 u. Its a lil bit important. Call me wen ur free. N best of luck 4 ur test n assignments.,0,English
I nd to talk to u.plz wake up.,0,English
I msng u a lot.so gvng u msd cals. Bt abi yaad aya ki tu ghar par h...sry 4 dat....,0,English
I MISS U.. Lekin pta hai miss to school mei hoti hai. School mei to bache hote hai. Bache to chote hote hai. Choti to chiriya hoti hai. Chidiya to udti hai. Udta to kawwa bhi hai. Kawwa to kaala hota hai. Kaali to billi bi hoti hai. Billi to sher ki khala hai. Sher to jungle mei rehta hai. Jungle mei to haathi bhi rehta hai. Hathi to bahut bda hota hai. Bda to samandar bhi hai. Samandar to neela hota hai. Neela to asmaan bhi hota hai. Asmaan par to taare hote hai. Taare to chmakte bhi hai. Chmakta to heera bhi hai. Heera to mehnga hota hai. Mehnga to sona hota hai. Sona to raat ko hota hai. Raat ke baad toh subah hoti hai. Subah to naashta krte hai. Nashte mei to bread hota hai. bread 2 rang ka hota hai. 2 rang ka toh zebra bhi hota hai. Zebra to ghode jaisa hota hai. Ghoda toh tanga chlata hai. Taange par bache school jate hai. School me to miss hoti he. Miss se yaad aaya.. ''I MISS U''...;-P,0,English
I MISS U-3 words but take 3 secs to read 3 mins to think 3 hrs to understand 3days to demonstrate 3 weeks to explain & whole life to prove,0,English
i MIGHT have a chance in TCS for internship. dad just called. he's just landed at the airport and now directly going to jaipur.,0,English
i meant meri side se bi wen u meet him . tune to kar hi diya hoga im sure . pagal :-P teri wall pe pagalpanti.kar rhi hu me ;-),0,English
Who is d luckiest luver in dis world.?  1 guy who loved a girl madly but cud not propose her...gets d same girl as her wife in arrange marriage.!:-),0,English
I mean phone pe gussa nikal de yar. Frustration khatam kar and stop being annoyed.,0,English
INGLISH SHAYRI The janaza of mehboob nikla from the gali of mehbooba  with lots of zor shor  the mehbooba jhanki from the door or boli 'Mar gaya hramkhor':-),0,English
I may be inocent 2 know what friendship is  I may not carry it the way you all deserve it. But i always promise to maintain friendship d way i understnd it..,0,English
I may be a person not of much importance to you . . . I may not be the person who can make you happy the way others make you . . . I may not have a place for myself in your scroll . . . But I know that I am something better than nothing . . . Friend is my common name . . . Its your wish to prefix me with close  best  good  bad  fake or worst . . . Whatever it may be- I'm happy that you call me a 'FRIEND' -a word that throws light in my life...!!,0,English
I may b gone 4 a min 4an hr 4a day 4a mnth bt i'l always b der 4u.I may nt b able 2 alwys say gdmrng gd evng  gdni8 bt i prmise will nvr say gud bye.:),0,English
I m wid u nly most probably...... And i guess 3 ppl instead f 2 v can chooz a bettr project n ace it...,0,English
I m watchng serendipity nd yar clas aane ka man bilkul ni h....,0,English
I m watchng gud lck chuk.its nice.,0,English
I m washng ma face.,0,English
Who Is d Laziest Person In d World? . A.Who Invented The 'SNOOZE' Option In Alarm! Gd nyt!!:-),0,English
I m waiting!How long!,0,English
I m trying ur number continuously but it z always coming unavailable ...,0,English
ing tong Yes koun? Main sms Kya chaiye? Aapke chehre par pyari si smile! Haan yehi wali. Good mornin,0,English
I m thnkng ki subh subh kahin jaun jisse ki mood lyt ho sake...  6 bje akshardham chalega?,0,English
I m the Best i can prove it!!! I can put coffee in coffee cup.Can u put world in world cup? Ok 1 more I can send my no  on ur cell. Can u send ur cell on my no? Ha Ha Ha.. Ok Ok 1 MOrE  I can send my address on ur mob.Can u send ur mob. on my address? Nahi na..Kaha na only I m the Best,0,English
I m swtchng of d cel nd chrgng par laga ri hun. Dnt wry nd tc...,0,English
I m sure dat Dis day v r the masters of r fate  dat the task set b4 us is not abve my strngth  dat its pangs & toils r not beyond my endurnceAs long as v hve faith in r own cause & unconquerable will 2 win  victry wil not b denied 2 us,0,English
I m stdng python. Warna kal tuts me bhi vikram sir meri lenge...kk.wat u dng? Mein abi padhne bethi hun nd listning to songs also.,0,English
I m sry for wat i did with u...i m always hurting ppl...sry...,0,English
I m rdy.so nice na subah subah...othrs r sleeping...nd mein thande pani se nhali toh khanse ja ri hun...,0,English
I m playng wid d gm jo tune mujhe diya tha boost wala. Divya k sath...,0,English
Who is a close frnd? Woh jo pehla aasu tham le  phir aansu poch de  or phir chehre ko haanthon me tham kar kahe chal drame band kar....!! :-D,0,English
I m nt sleeping.....nd wat u dng?...,0,English
Indraprastha...you??,0,English
I m nt njoyng. Kuch karne ka man hi ni h. Tu bta yar...mujhe kpde b dhone ka man nhi h...wat to do...bs aise hi bhot lazipana chadh rha h.,0,English
I m nt mad for ny1...gn...,0,English
I m nt in mood to say nythng. I m flng helples nd hopeles. U betr go to slp. A jayegi  try karlo.,0,English
I m nt getng anythng. We wil talk 2mrw abt dat.,0,English
I m nt doing anythn,0,English
I m nt d best person in ur life... . . . Bt... . . . I jus hope dat 1 day wen u hear ma name u wud jus smile n say... . . . Tha to Ajeeb... Bt I miss him...:),0,English
Who can stop 500 cars with one hand..??      . . . . . . . . . Its the Traffic Police..!! Beta sab kuch RAJNIKANTH nhi krega! :D,0,English
I m not well.. :-(   . . . . . . . . . . .     Neither am I a handpump!!   :) He he he. :-) Worldz mst idiotic pj..,0,English
I m near canteen. Gng to hostel. Wil stdy aftr lunch kk.bye.,0,English
I m msng u a lot...muaah:-* :-*....aaj miley ni na. Mein addicted sun ri toh aur jada aa ri h...,0,English
Why do v Indians eagerly wish Frndshp day  Valentine day  Rose day  etc.  b4 a week or few days  n feel proud dat v hav done a very great job. But y do things change wen it comes 2 our nations Independance Day. Do v hav d same eagerness? Ans is NO So come lets change our view 2wrds our nation n stop giving priority 2 the western culture. Lets be INDIANs first. HAPPY INDEPENDANCE DAY.,0,English
I m mailin to furr furr!!,0,English
I m lyng on bed.mene lunch kar liya h. Tune kr liya kya?...,0,English
I m leavin home....,0,English
I m in me$$,0,English
Yr wat d hel. I trstd u a lot cz u r clse 2 me  bt y do u talk behind my bck? Y didn't u tel me frnkly? Y r u telng othrs? Dat Im soo  sweett..,0,English
I m in ma rum. I cm bk bcz i wana ;-(,0,English
I m in library right now.. Whenever u need the keys  take it 4m me..,0,English
I m in lab1.bt yahan padhai ni hogi.to library chalte h.,0,English
I m in kd room.....,0,English
I m in garima rum nd we r talking.,0,English
Indira nagar,0,English
I m in colg abhi vaise ask subhanshu he might get it submitted vaise shayad mushkil ho.,0,English
I m in class  where r u? plz take a rikshaw from dwarka mor to iiit delhi  nsit campus. Iiit delhi is in 3rd floor of library building,0,English
I m in a meeting,0,English
I m i dnt knw in d way...bt faridabad gye hue 20 mins ho gyi...i thnk i m in delhi only.,0,English
I m here.,0,English
Who am i?A STEP wn u stop. . A HAND wn u r lost. . A WORD wn u r quite. A SMYL wn u r sad. . A SHOLDER wn u cry.Far frm u bt a FRND under the SAME SKY!,0,English
I m here @ reception Waiting!,0,English
I m going to my rum in obh. Ankush se data cable le lena. Wo apne rum me hoga ya hostel k bahar railing pe baitha hoga.,0,English
I m gng to tak d lunch wid garima in 15 mins.,0,English
I m gng to tak bath...,0,English
INDIANEWSLINE Woman dead 3injured during RathYatra inPuri CBI refuses2reveal info on MEA's extradition letter aboutAnderson diabetics-new insulin discovered,0,English
I m gng to sleep nw...wat abt u?,0,English
I m gng to hostl.dm ni ayi.i ws tryng bt kuch ni hua.,0,English
I m gng to hostel kuch kam h mujhe...wil cm at 2.nd den we cud stdy ip. Baki jo tu kahey...kb aana h bata dena.,0,English
I M FROM MTS PLZ SEND UR EMAIL ID.AND UR OTHER COMTECT NO.KHUSHIAnees khan.,0,English
I m free.,0,English
I m fine but suffering from typhoid.my stream is .net and locatn is lucknow as it is close to my home vanaras.i have to join there on 18 april.where r u and how is traning going on,0,English
Whnevr u feel sad think of me n say akanksha is so swt inteligent lovable caring.U'll smile automaticaly.Know Y?Kyunki SACH BOLNE SE MANN KO HUMESHA SHANTI MILTI HAI... :P,0,English
I m extrmly sory bt plz i requst al of u to leave me alone 4 sum days. I knw u al just want me to help bt plz kal se kuch din tk ye mat puchna k ky hua h.. I l b fyn in sum days...,0,English
I m duin brkfast. U too do dat.,0,English
I m doin the first one....so kanika u can do 2nd waala ......,0,English
INDIANEWSLINE AP High Court grants bail 2Rama Raju 4 others Uttarbanga driver violated red signal-Signal in-charge Syria bans Islamic veil at universities,0,English
I m cming.,0,English
I m bunking dm.,0,English
I m behind u:-D,0,English
I m attndng d clas as pri ne kaha h ki ma'am se bat krni h toh phr clas attnd karni padhegi.,0,English
I m at jeeto.takin iccrms.,0,English
I m asking something about me.1-What is best in me?2-What is bad in me?3-what u hav saved my name in ur cell?4-I m ur?5-I m just like a?6-What u wish for,0,English
I m also dng brkfst wid garima...chole bhature.,0,English
Whnevr anyone do bad wid u  dnt cry. Remembr  it tks 49 muscles to cry & 12 mscls to smyl Bt only 6 mscls to giv a slap Ghuma k do ek saale ko....:-D;-)....,0,English
I m @ bh3 entrance!,0,English
I lyk u wen u r hot. I luv u wen u r at bed. U make me feel gud wen my  lips touchs u. I luv u. I luv u..I luv u. I luv u i realy luv Nescafe khush,0,English
Is da buk done,0,English
INDIAN-GIRL:Mere4 Bhai & 6Behne Hai Aap K Kitne Hai? AMERICAN-GIRL: Mere Bhai Behen Nahi Par Pehli Mom Se 3 Papa Aur Pehle Papa Se 4 Mom Hai.,0,English
I luv u!,0,English
I LUV MY INDIA !) !!(*)) !!) !! !! !! !! Ai mere watan ke logo jara aankh me bharlo pani. Jo sahid hue hai unki jara yaad From dirt emerges the beautiful lotus  from the scorching heat comes the shower of relief and from the depth of pain springs joy. Always remember that pkaro kurbani. HAPPY REPUBLIC DAY roblems are your driving force  it makes your mind tough n experienced. . . Good morning. . Jai sri ram. :-),0,English
I LOVED sum1  but he broke my heart into pieces  now every piece of my heart loves sum1  and people call me a FLIRT!!! Strange World!!!,0,English
I love you.,0,English
I LOVE YOU   Ye Sms 11 Ladkiyo Ko Bhejo Or Pao   Apne Najdiki Police Station Me 3 Rat Or 4 Din Bitane Ka Moka Sath Me Khana Pina Or Badan Ki Malish Free.  DJ,0,English
I love work... Unfortunately  if i do work it gets finished.. But how can i finish something i love..? So i do not work.. Enjoy laziness with attitude... ;),0,English
Whnevr an unexpected joy passes thru ur heart n suddenly u smile 4 no reason. Remembr sm1  smwhere is remembring & appreciating ur good DEEDS. Help people:-),0,English
I love kids wen Dey travel alone.,0,English
I love D way u r  plz dont chnge! Send dis 2 evry1 u lyk  evn me if u lyk me. If u get bak 3=u r a gud frnd  4=sum1 luvs u 5+= sum1 is prayin God 2 marry u.,0,English
I LOOOVVEE YOUU SOOO MUCH  MY FRND!=)WHOEVER STOPS THIS CHAIN WILL B UNHAPPY FOR 3 MNTHS.TEL UR 9 FRIENDS U LUV DEM.GET SET GO. REPLY BCK IF U LOVE ME,0,English
Indian wife sanskaro wali hoti hai..  Wo sabke samne apne pati ko Abe Gadhe nhi kehti.. Isliye short me kehti hai.. . . . . . . . . A.G. sunte ho..!,0,English
I ll give him a pen he likes it very much .,0,English
I ll defi give me there type of ideas. I thought he ll do some other cut. But he said to look professional he did tat.,0,English
I ll defi give me there type of ideas. I thought he ll do some other cut. But he said to look professional  he did tat.,0,English
I ll add tat in items. But wy he is so geeky. Cant he change a little.,0,English
I Live By Faith & Not By Sight .. So Whether I See U Or Not  Talk To U Or Not I Know That U R Still The Same  A Friend Worth Keeping Till The End.... :-),0,English
i like your new dp on fb. :*,0,English
I Like the simplicity Of this Line: ''Friends are like Blood  Though They are not Seen over skin  They come out when we are wounded''!!:-),0,English
Whn love is unknown to u  u will know wat is Happiness.! Whn u know love  u will know wat is Pain.! Whn u lose it u will know wht is Life.!:-),0,English
i like the fact that you're going home. :) take care.,0,English
I like Grapes bcoz They r Boneless & I Like U Bcoz . . . . . U r Brainless Ha ha ha  BURA LAGA? Cum'on yaar  Its jst a . . . . . . Fact.,0,English
Indian Team Penalized by Animal Activists for Hunting 11 Kangaroos on thursday...Team To Pay Penalty by Hunting 11 terrorist 2dy ...mission begins.,0,English
I l cal u later,0,English
I knw..its bettr wid jus us!! Ll cal u kal din mei to cnfrm..lez c wts d scene at home..,0,English
I knw.. U just b hapy,0,English
I knw.,0,English
I knw wat i hv to do,0,English
I knw u would b angry wid me dis time 4 cmplaining so much being nt at all undrstandng n a vry bad partnr. I am vry sholly jaanu.. :-(,0,English
I knw u r nt hapy. I cn just ask u to talk to me abt it wnevr u lyk,0,English
I knw u cnt msg. Bt it jst to say gn luv u. Muaah. Sd. Tc.nd i wil b fyn so no need to wry.....,0,English
I knw u at home toh baat karna mushkil h. Bt aaj i m happy ki hmne phr b baat ki kafi der tak. So agar mom dad sath me hon to no need to cal kk.,0,English
i knw meine bhi yahin galti ki thi..thoda schange krna padega.. 100 100 100 ans 21 10 10 10 ans 12 20 20 20 ans 15 :-),0,English
Indian Team Penalized by Animal Activists for Hunting 11 Kangaroos ...Team To Pay Penalty by Hunting 11 terrorist today.. Mission begins.,0,English
I knw möntu frwded me tøo,0,English
I knw i shudnt hv talkd to u atlst lyk dis bt plz yar i smtyms msbehave  i dnt knw y i do dis.,0,English
I knw i m sho shweet... Bt 1 mr thng i knw dat u r most shweetoo persn... Muaah...,0,English
I knw i m distrbng u again n again stil i wud say plz dnt spoil ur lyf... Plz...,0,English
I know..radio pe suna tha! I M SCREWED BIG TYM..magnetism is HUGE !! Shit man!,0,English
I know friendship is hard to keep. But even if it gets harder I wont give up coz if its hard to keep you. Itll be lot harder to find you again!,0,English
I know chotu wat de see means and wat u meant . But i thought chotu can not use phrases so tats wy asked .,0,English
I know . Wen i opened face book now. It showed 9 msg but wen i clicked u were offline.,0,English
I kno. Is it ok if all of us watch d 4.40 mumbai movie in vk? N v'l all meet tab only. Wotsay?,0,English
Indian Team Penalised by Animal Activists for Hunting 11 Kangaroos yday.. Team To Pay Penalty by Hunting 11 terrorist Next Wednesday...mission begins. Jai Hind,0,English
I kno. I chose 2 tell u tht.,0,English
i kno ur tired...i jus wana kno wot d ppl in ur colg wer saying abt u n astha. i wont bother u after tht. plz...plz...plz...,0,English
I kno ur busy wid crucial matters. Bt plz do tell me wot hapnd weneva u get d chance. Been controlling myself all day. Tc.,0,English
I kno my increasing obsession nevr helps. Bt m nt able 2 control myself 2day. Y r u nt tokin 2 me? Wots rong? :( cmon!! M only texting coz u don pick up ur fone,0,English
I kno i genraly say tht i need 2 sleep  bt u cn call me if u want to tonight. I cnt mak u coffee at 1am  i cnt kiss u n mak u smile wen ur tense  i cnt put d laptop away n put a sheet over u wen u fall asleep in front of it  bt d least i cn do is be with u in spirit. Hope tht u manage 2 finish off ur work soon. Gn. I love u a lot. Call me anytime u want. <3,0,English
I knew many new things bout my uncles character .and found out he is such worst kind of guy .,0,English
I just wntd to say wn u wnt me i m always dre 4 u. Wnevr u wnt to talk or sumthng feel fre to... N plz stop spoilng ur lyf,0,English
i just remembered that i used to like zaheer also. but today he's not looking good.,0,English
I just luv when morning gets here  bcz i can say Great Big Gd Morning 2 my frien Ur 160by2 details username:9716503623 passwd: asdfghjkl,0,English
i just keep waiting and waiting... and you just show NO INTEREST!!,0,English
Why do v Indians eagerly wish Frndshp day  Valentine day  Rose day  etc.  b4 a week or few days  n feel proud dat v hav done a very great job.But y do things change wen it comes 2 our nation's Independance Day. Do v hav d same eagerness?Ans is ''NO'' So come lets change our view 2wrds our nation n stop giving priority 2 the western culture. Lets be INDIANs first. HAPPY INDEPENDANCE DAY.,0,English
i just have 87 minutes left. i'll see if i can recharge today or tomorrow  'coz i don't have a lot of balance.,0,English
i just have 19/- left. sorry i forgot to give the driver money to get recharge. i'll get the minutes tom. call kar lena if i can't. i hope your studies is going good.,0,English
I jus wantd 2 keep toking. But it ws at d cost of becoming ur slave again. I wish things cudv been betr. I want today to end on a gud note. Call me once ur thru,0,English
i jus wana kno wen cn i tok to u?!?!? :(,0,English
I jus startd grooving 2 a song in ur hand motion style! Haha!! Wiped out all my miseries 4 a moment. Felt refreshing.,0,English
Whn I ws a child I usd 2 say Mai bada ho ke engineer banunga....At dat tme I ws proud n my parents wer laughin. & now dey r proud n I am laughin..!,0,English
I jus saw a mini tanker wid 'commen wealth tractors' painted across its back. Ask ur dad 2 consider doing something 4 commonwealth. Givn hw behind v'r running in preparations  m sure dey won't mind d extra help. I think ders a lot of scope in dis. N mayb if woteva company likes his work  he cn continue wid dem evn after commonwealth is ovr. Plz plz plz tok 2 him abt dis. PLZ!!! Oderwise i will!,0,English
i jus hv 195 mins left...i dono hw...m hopin ul get d next recharge nw...,0,English
i jus hav 4 mins left. plz get d mins tom. plz!!!,0,English
i jus disconnected!!! hw cud ur fone be busy? u wanted to tok na  so lets tok now!!!,0,English
Indian Railways:PNR: 6220297622Current status:Confirmed 27 S6 RLGNNumber of Tickets: 1Class: SLTrain: 2505 NORTH EAST EXPJourney Date: 12-12-2008Finally  here comes d last sessionals of this long lasting war. Will b missing evry moment f d college days n thnx for being its part.Give ur best n From: New Jalpaiguri To: Allahabad JnBoarding point: New JalpaiguriReserved upto: Allahabad JnChart Status: CHART PREPAREDGod will take care of rest.Happy Sessionals!,0,English
I hve alrdy told Santa Claus wat I wan 4 Xmas :  A GUD FREN !!   So if a big fat man cums n tries 2 wrap u up   plz cooperate k... MERRY CHRISTMAS,0,English
I hve alrdy leftsalil informed me earlier,0,English
I hv told u stil.. I was vry much worid listng to u always. I thot u l dstroy ur lyf if i gt marid to sum1 else. So thot of leavng so dat u gt stable in ur lyf wid tym.. Bt by drnkn n smkng u made al my eforts go in vain,0,English
I hv tkn ma brkfst....,0,English
I hv tkn d dinr wat abt u?,0,English
I hv nt dne anythng grt,0,English
whn god pusheS u 2 the edge of difficulty Trust him fully....  Bcoz only two thingS can happn.. Eithr he'l catch u wen u fall or he'l teach u hw 2 fly..:-) Gn..,0,English
I hv learnt k jaruri nh kisi kam ko acha smjh kr kro to vo acha hi hta h,0,English
I hv boarded metro frm wlcm..,0,English
i hv attended d mpa class only fr d class hd ditched me dat day n hd mrkd dere attendance chup chap widout informin me wnt attend ne othr class4today..sorry,0,English
Indian Railways:PNR: 6220297622Current status:Confirmed 11  RLGNNumber of Tickets: 1Class: SLTrain: 2505 NORTH EAST EXPJourney Date: 12-12-2008From: New Jalpaiguri To: Allahabad JnBoarding point: New JalpaiguriReserved upto: Allahabad JnChart Status: CHART NOT PREPARED,0,English
I hv a doubt.wen u r fre den cl me,0,English
I hv 1 xtra copy of sanjay sharma. If u want  u cn take it frm me on our nxt meet.,0,English
i hope your mom isn't angry with me for any reason. if she is  please tell her i'm sorry. (she sounded displeased when i had called on the landline  that's why),0,English
i hope you've woken up now. take care. :*,0,English
i hope you're not doing anything wrong.,0,English
i hope work is going good.,0,English
i hope u reach home quick. cant wait to tok to you. :*,0,English
I hope u gave d exam!! Call me ASAP.,0,English
I hope nw u bth met n talk. So thngs r clear btwn u bth,0,English
I hope maybe someday in future  when its raining outside and you are sitting near a window  deep in thought a memory about the time we shared together drifts through your mind and a beautiful tear falls down from your eyes  you smile thinking about me. And believe me  that day i will be the happiest person on earth not because i made you smile but because i was worth your tears.Pass dis 2ur friends whom u nvr wanna lose...,0,English
Indian railways servers are very busy. Please try after some time.Tip: get weather forecast; send HELP WEATHER to learn more.,0,English
I hope i didn't sound too cross. :-/ Wasn't exactly my intention. Newyz. Keep me posted thru text if possible. Tc. Hoping things will get rosier. :),0,English
I highlightd it a lil.,0,English
I havta ask smbdy..doubts list mei hei!,0,English
I havn't seen a lazy person like U  in winter days u stand in front of d mirror with 1 mug of water & throw it on d mirror & say  LO NAHA LIYA....,0,English
I havent even started! Give me email  ph no and other stuff about them.,0,English
I haven't even started! Give me email  ph no and other stuff about them.,0,English
I have sent d ppt.,0,English
i have one business plan alredy! my minor project! :) wil tell u abt it wen m free.,0,English
i have nothing to say to you.....yet i still feel like talking.....i wish i could make this feeling go away.....,0,English
I have gven food 2 noni.just take her out b4 leave,0,English
Indian railways servers are very busy. Please try after some time.Tip: get sports scores; send HELP SPORTS to learn more.,0,English
I have done my work  it is working fine on DTC list bcz most of the station names are same bt it is nt working for metro stations bcz there z this appendind metro station thing at the end of every metro station.... Plz fix this thing n give me new modified file of the database of every station name.... Get it done asap bcz it won't take much time ...,0,English
I have always been very afraid of losing people i cherish so much.. But at times i keep on asking myself is dere ne1 who'll b afraid of losing me also??,0,English
I have also got same info from my tg thanks.,0,English
I have already told Santa Claus what I want 4 Chrismas - GOOD FRIENDs.  So if a big old  man comes n tries to wrap u up  please cooperate..! *MERRY CHRISTMAS *,0,English
I have added u as a contact on WAY2SMS.COM to send Free SMS.(to stop receiving SMS  email unsub@way2sms.com)-Sent via WAY2SMS.COM,0,English
I have a TBC class with you guys from 4 to 5. If you have a free class between 12 to 1 then let me know so that i can take the class earlier or not i will come at 4 to your class. Sms me as soon as possible. Sowdha TBC Lecturer.,0,English
I have a class with you guys from 2 to 3. Will you guys be in the class at that time i do not to come all the way just to see you guys run away.,0,English
i have 46 vodafone minutes left. if you think you can get the recharge  let me know. otherwise inform me if you want me to get the recharge.,0,English
I hav to get up at 5.30. My room mates ll come to wake me,0,English
Is br karva chawth ka fast rkha th ayushi k ly,0,English
Indian railways servers are very busy. Please try after some time.Tip: get mcx spot commodity prices; send HELP MCX to learn more.,0,English
I hav maild hm.jaisi he replies i'l 4wd u d mail. Wo bi US mein hai!,0,English
i hav decided my condition. if u fulfill it  i will not tell ur mom. will explain the rest later. low battery.,0,English
I hav a class at 9.So i wld b in clg.I just tokd 2 sumit n he said dat he wld b dere by 10 n so wld aman n stuti.,0,English
I hav 1 u hav 1 ur mom uses ur dad's 1 n ur aunty uses ur uncle's 1 a married lady wud aquire one buh a divorced lady wud lose 1 arnold schwarzenegger has a longer one madonna duznt hav 1 the chinese usualy hav shorter 1s sumtyms indians hav long 1s wat is it? ur surname! Buh i lyk the way u fink ;-),0,English
I HATE YOUR FILTHY PERSONALITY!!!,0,English
Whn do we hv MR 2mrw?,0,English
I HATE THAT PART OF YOU!!!,0,English
I hate life somebody said to God.. God replied Who asked u to love life? Just love a person who loves u and life will be beautiful on its own.,0,English
I hate it whn sm1 hurt my frenzNt bcoz i feel for Dembt bcoz whn thy r hurt  dey bcum SADn wen they bcum SAdnalayak philosopher ban jate hai:-D,0,English
I had very bad valentines day. I expected more from this company and city. Nothin was there . We had as usual day .,0,English
INDIAN MEDICAL ASS0CIATI0N suggests DRINKING 0F warm WATER in empty stomach in early Morning which cures:-1.Headache 2. ody pain 3.Diabetes 4.Constipation 5.All eye diseases  6.Womb cancer &7.Ear  Nose  Throat disorders.   To kya irada he?,0,English
I had very bad valentine's day. I expected more from this company and city. Nothin was there . We had as usual day .,0,English
I had some prob. Financial crisis 4 me since im goin to chennai on 23. And Pallab havin de plan to go to meet his friend.,0,English
I had many options..Having poison  hanging frm th ceiling jumping frm th buildn & cutting my nerves...But I chose EDUCATION how brave i m..Hats off to me..,0,English
I had joggin . Ll sleep .,0,English
I had get up. Bt pehle padhle.den chalenge....kk.,0,English
I had calld,0,English
Whisky  Beer andCigarettes r a man's worst enemies...Aren't they...?But the man who runs away from his enemies is a Coward............So....Cheers..!.!.!,0,English
I guess lil bit my fault  i started toking abt things u don like toking abt  for lack of betr conversation piece. Sry. :) n yea u don need 2 call bck 4 dis msg. I undrstnd. :),0,English
I guess everything.. And ab mittal ko padha raha hai:-p,0,English
I got ur msg nw abt rdbms sylb. Bt i dont know coz i dont hv nething wid me right nw  everything in hstl,0,English
INDIAN GIRLS THROUGH THE YEARS: 1980=Love Me But don't touch Me. 1990=Touch Me But don't kiss Me. 2000=Kiss Me But or kuch Mat Karna. 2005:sab kuch Kar lo par kisi ko Batana nahi. 2010:sub kuch Karo Warna  Mai sub ko Bata Dungi ki Tum Kuch nahi kar Saktay . . . .;-). . .:-P,0,English
I got job in Ocwen financial.,0,English
I got it yaar . I accepted,0,English
I got an email yesterday. You also probably received it. They are starting their recruitment process. The question is  did they select smit? Find out.,0,English
I Got a gift 4 u! No cost! No batteries required! Tax free  Performs silently  extremely personal! Fully returnable n transferable ! Its a HUG xclusively for U!!'',0,English
I gave my room key to tejas  take from him. U shift inside..,0,English
Which's The MOST DANGEROUS Alphabet Of All?W.!Coz ALL WORRIES Start With WWHO?WHY?WHAT?WHEN?WHICH?WHOM?WHERE?WAR!WINEWOMAN &FINALYWIFE YaaR,0,English
i found natasha on facebook.,0,English
i found d security device bt i don remem d password...coz it didn accept d one i entered. sent a password change request. will hv to call customer care to activate tht nw. so left it.,0,English
Indian cricket team has been penalized by animal activists for hunting 11 kangaroos yesterday  Further Team 2 pay penalty 4 hunting 11 street dogs nxt wednesday,0,English
I find television very educating. Every time somebody turns on the set  I go into the other room and read a book.,0,English
I feel lucky as i m part of ur life. Keep me always in ur memories. Be my frnd forever. Happy friendship day. TY  Avi,0,English
I duno..any bttr mvie!?? N pl ask saum or mansi to cal sanam bt d swtshrts..he dint rply to my msg so..,0,English
I duno ya...kuch samajh nai aa rahatension itni zyada ho rai hai..bad halattry doin stacks n queues or file handln??,0,English
I dropped a coin in the wishing well n prayed 4 a smart n intelligent friend. Then God gifted me u n said:ITNE PAISE MEIN ITNA HI MILENGA...Gn  n rlp.,0,English
i dont want to form silly ideas in my head as to why u guys threw out tht maid. i kno its ur parents' stuff. bt v share so mch wid each oder abt ourselves n our families n friends n others. i rely want to kno. thts all i cn say for nw...,0,English
I dont remember anythin . U r very late to give reply . Its k .i ll ask u from de first . Dis time reply fast .,0,English
Which unreplied msg . And this week end we may go out . Pallab and piyush r makin some plans it seems,0,English
I dont know. While buyin didn't think anythin but i think i made mistake.,0,English
Why do sardar study in front of mirror?Bcoz1)revision b saath me ho jata hai..2)wo apne upar nazar rakh sakta hai..3)usse combined study pasand hai.,0,English
I dont know wy he offer tat. I think want to show himself as trendy .,0,English
I dont know bout it. But we wont be in same company . No training in same de same city.,0,English
I dont know anythin bout him but i heard a lot. Tats great u ll hav de chance to meet him,0,English
I dont have balance so ll take two days to recharge it-Sent via WAY2SMS.COM,0,English
I dont have balance so ll take two days to recharge it - Sent via WAY2SMS.COM,0,English
I dont hav keys...can u plz come fast!!!,0,English
I dont care if he puts it in dust bin or some where .,0,English
Indian boy: Mere 3 bhai aur 3 behen he. Tere kitne hai? American  boy: Mere bhai bahen nahi  par meri  pehli mummy se  4 papa  aur pehle papa se  5 mummy hai,0,English
